customer_id,churn,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,charges_monthly,charges_total,cuentas_diarias
0265-EDXBD,1,Female,0.0,0,0,3.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.75,58.85,0.66
0265-PSUAE,0,Male,0.0,1,1,23.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.35,538.5,0.81
0266-CLZKZ,0,Male,0.0,1,1,72.0,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),69.85,5102.35,2.33
0266-GMEAO,0,Male,0.0,1,1,7.0,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,58.85,465.7,1.96
0268-QKIWO,1,Male,0.0,1,1,8.0,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,54.4,475.1,1.81
0269-XFESX,0,Male,0.0,1,1,66.0,0,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),50.55,3364.55,1.68
0270-THENM,0,Male,0.0,0,0,5.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,21.05,113.85,0.7
0274-JKUJR,0,Male,0.0,0,0,49.0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),103.7,5036.3,3.46
0277-BKSQP,0,Female,1.0,1,1,12.0,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,29.3,355.9,0.98
0277-ORXQS,0,Male,0.0,1,1,27.0,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),54.75,1510.3,1.82
0278-YXOOG,1,Female,0.0,0,0,35.0,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,60.55,1982.6,2.02
0280-XJGEX,1,Female,0.0,1,1,54.0,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,86.2,4524.05,2.87
0281-CNTZX,0,Male,0.0,0,0,1.0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.45,95.45,3.18
0282-NVSJS,0,Male,0.0,0,0,5.0,1,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),63.95,318.1,2.13
0285-INHLN,0,Male,0.0,0,0,19.0,1,No,DSL,No,Yes,No,Yes,No,Yes,One year,1,Bank transfer (automatic),65.35,1231.85,2.18
0289-IVARM,0,Male,0.0,1,1,52.0,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,50.2,2554.0,1.67
0292-WEGCH,0,Female,0.0,1,1,72.0,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),63.8,4684.3,2.13
0295-PPHDO,1,Male,0.0,0,0,32.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.05,614.45,0.67
0295-QVKPB,0,Female,0.0,1,0,8.0,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,101.15,842.9,3.37
0297-RBCSG,0,Male,0.0,0,0,41.0,1,Yes,DSL,No,No,Yes,No,No,Yes,One year,0,Mailed check,65.0,2531.8,2.17
0298-XACET,0,Male,0.0,0,0,5.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.25,86.05,0.64
0301-FIDRB,0,Female,0.0,0,1,11.0,0,No phone service,DSL,Yes,No,No,Yes,No,No,One year,1,Mailed check,36.05,402.6,1.2
0301-KOBTQ,0,Male,0.0,0,0,5.0,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,96.1,453.4,3.2
0302-JOIVN,1,Female,0.0,0,0,16.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.05,326.65,0.64
0303-UNCIP,0,Male,1.0,0,0,71.0,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),105.75,7382.85,3.52
0303-WMMRN,0,Female,0.0,0,0,11.0,0,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),40.4,422.6,1.35
0305-SQECB,0,Female,0.0,1,1,61.0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.15,6010.05,3.3
0306-JAELE,1,Female,0.0,1,0,71.0,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),84.8,6046.1,2.83
0307-BCOPK,0,Male,0.0,0,0,9.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,178.8,0.66
0308-GIQJT,0,Female,0.0,0,0,6.0,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,49.45,314.6,1.65
0308-IVGOK,0,Female,0.0,0,0,26.0,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),88.8,2274.35,2.96
0310-MVLET,1,Female,0.0,0,0,6.0,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,55.15,322.9,1.84
0310-SUCIN,0,Male,0.0,0,0,11.0,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,84.8,888.75,2.83
0310-VQXAM,0,Male,0.0,1,0,1.0,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.55,80.55,2.68
0311-QYWSS,0,Female,0.0,1,0,49.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.15,973.35,0.67
0311-UNPFF,1,Female,0.0,1,1,3.0,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),58.7,168.6,1.96
0314-TKOSI,0,Female,0.0,0,0,53.0,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Mailed check,99.5,5424.25,3.32
0315-LVCRK,0,Male,0.0,1,1,23.0,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,99.85,2331.3,3.33
0318-QUUOB,1,Male,0.0,0,0,2.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.35,89.5,1.51
0318-ZOPWS,0,Male,0.0,0,0,1.0,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,48.55,48.55,1.62
0319-QZTCO,0,Male,0.0,0,1,3.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,26.4,121.25,0.88
0320-DWVTU,0,Female,1.0,1,0,68.0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.2,6851.65,3.34
0320-JDNQG,1,Male,0.0,0,0,8.0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.7,740.3,3.16
0322-CHQRU,1,Female,0.0,1,0,70.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,97.65,6982.5,3.26
0322-YINQP,1,Male,0.0,1,1,39.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Electronic check,100.0,3835.55,3.33
0323-XWWTN,0,Female,0.0,0,0,1.0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.1,70.1,2.34
0324-BRPCJ,1,Female,0.0,0,0,3.0,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,97.9,315.3,3.26
0325-XBFAC,1,Male,0.0,1,0,60.0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),102.5,6157.6,3.42
0326-VDYXE,0,Female,0.0,1,0,5.0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.95,330.15,2.33
0327-WFZSY,0,Male,1.0,0,0,3.0,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,81.35,233.7,2.71
0328-GRPMV,1,Female,0.0,1,0,55.0,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,1,Credit card (automatic),66.05,3462.1,2.2
0329-GTIAJ,1,Male,1.0,1,0,72.0,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),74.4,5360.75,2.48
0330-BGYZE,0,Female,0.0,0,0,41.0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.3,4443.45,3.54
0330-IVZHA,1,Male,0.0,0,0,60.0,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,0,Bank transfer (automatic),39.6,2424.5,1.32
0334-GDDSO,1,Female,0.0,0,0,6.0,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,89.3,577.6,2.98
0334-ZFJSR,0,Female,0.0,1,0,46.0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.9,4854.3,3.63
0336-KXKFK,0,Female,0.0,0,0,15.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,320.45,0.66
0336-PIKEI,0,Female,0.0,1,0,58.0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),102.1,5885.4,3.4
0337-CNPZE,1,Male,0.0,1,1,23.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.6,426.65,0.65
0343-QLUZP,0,Female,1.0,1,1,31.0,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,98.9,2911.3,3.3
0345-HKJVM,1,Male,0.0,1,0,11.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),45.9,521.9,1.53
0345-XMMUG,0,Female,1.0,0,0,56.0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),99.9,5706.3,3.33
0347-UBKUZ,0,Female,0.0,0,1,25.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.05,471.7,0.67
0348-SDKOL,1,Female,0.0,0,0,68.0,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),64.35,4539.6,2.14
0354-VXMJC,0,Female,0.0,0,0,40.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.65,830.25,0.65
0354-WYROK,1,Male,0.0,0,0,36.0,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.9,3067.2,2.83
0356-ERHVT,0,Male,0.0,0,0,32.0,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),108.15,3432.9,3.6
0356-OBMAC,0,Male,0.0,1,1,71.0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),86.85,6263.8,2.9
0357-NVCRI,0,Male,0.0,1,0,17.0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,102.55,1742.5,3.42
0361-HJRDX,0,Male,0.0,1,0,18.0,1,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,78.2,1468.75,2.61
0362-RAOQO,0,Female,0.0,0,0,37.0,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),91.2,3382.3,3.04
0362-ZBZWJ,1,Male,0.0,0,0,2.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.35,46.35,0.64
0363-QJVFX,1,Female,0.0,1,1,28.0,1,No,Fiber optic,No,No,No,No,No,No,One year,1,Bank transfer (automatic),70.4,1992.2,2.35
0363-SVHYR,0,Male,0.0,0,0,9.0,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,0,Mailed check,39.55,373.0,1.32
0365-BZUWY,0,Female,0.0,0,0,1.0,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,50.15,50.15,1.67
0365-GXEZS,0,Male,0.0,1,0,65.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.4,1414.45,0.68
0365-TRTPY,0,Female,0.0,0,0,3.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,44.6,122.7,1.49
0366-NQSHS,0,Female,0.0,0,0,1.0,0,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,34.7,34.7,1.16
0369-ZGOVK,0,Male,0.0,1,0,36.0,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.6,3366.05,3.12
0373-AIVNJ,0,Male,0.0,0,0,23.0,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,90.6,1943.2,3.02
0374-AACSZ,0,Male,0.0,1,1,22.0,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,57.95,1271.8,1.93
0374-FIUCA,0,Female,0.0,1,0,72.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),112.1,7965.95,3.74
0374-IOEGQ,0,Female,0.0,1,1,17.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,88.25,1460.65,2.94
0375-HVGXO,1,Female,0.0,0,0,3.0,1,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,85.8,272.2,2.86
0376-OIWME,0,Male,0.0,1,0,58.0,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,0,Credit card (automatic),60.3,3563.8,2.01
0376-YMCJC,1,Male,0.0,1,1,67.0,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),81.35,5398.6,2.71
0377-JBKKT,0,Male,1.0,0,0,34.0,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,99.85,3343.15,3.33
0378-CJKPV,0,Male,0.0,0,0,10.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.0,198.7,0.67
0378-NHQXU,1,Female,0.0,0,0,69.0,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.35,5897.4,2.84
0378-TOVMS,1,Male,0.0,0,0,40.0,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),62.05,2511.55,2.07
0378-XSZPU,1,Male,0.0,0,0,20.0,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),64.4,1398.6,2.15
0379-DJQHR,0,Female,0.0,1,1,46.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.4,967.85,0.65
0380-NEAVX,0,Female,0.0,1,0,2.0,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.4,139.4,2.48
0380-ZCSBI,0,Female,1.0,1,0,1.0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.45,70.45,2.35
0383-CLDDA,0,Female,0.0,1,0,72.0,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),105.0,7589.8,3.5
0384-LPITE,0,Male,0.0,1,1,70.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.15,1790.15,0.84
0384-RVBPI,0,Female,0.0,0,0,2.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.3,44.4,0.64
0386-CWRGM,0,Male,0.0,0,1,23.0,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),55.3,1284.2,1.84
0388-EOPEX,1,Male,0.0,1,0,36.0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.4,3474.2,3.18
0390-DCFDQ,1,Male,1.0,1,0,59.0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),93.85,5574.75,3.13
0392-BZIUW,0,Male,0.0,0,0,67.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.5,1430.95,0.68
0394-YONDK,0,Male,0.0,1,1,72.0,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),105.55,7542.25,3.52
0396-HUJBP,0,Female,0.0,0,0,37.0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),101.9,3545.35,3.4
0396-UKGAI,0,Female,0.0,1,1,72.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.45,1709.1,0.82
0396-YCHWO,0,Male,0.0,1,0,72.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,1421.9,0.66
0397-GZBBC,1,Male,0.0,0,0,3.0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.4,229.55,2.48
0397-ZXWQF,0,Female,1.0,1,0,54.0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),101.5,5373.1,3.38
0401-WDBXM,0,Male,0.0,1,0,60.0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,95.75,5742.9,3.19
0402-CQAJN,1,Female,0.0,1,0,58.0,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),110.65,6526.65,3.69
0402-OAMEN,0,Female,0.0,1,0,31.0,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),83.85,2674.15,2.8
0404-AHASP,0,Female,0.0,0,0,3.0,1,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,60.25,170.5,2.01
0404-SWRVG,1,Male,0.0,0,0,55.0,1,No,DSL,Yes,No,Yes,Yes,No,No,Two year,1,Electronic check,59.2,3175.85,1.97
0406-BPDVR,1,Female,0.0,0,0,1.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.4,44.4,1.48
0407-BDJKB,1,Male,0.0,1,0,49.0,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),85.3,4297.95,2.84
0409-WTMPL,0,Male,0.0,0,1,8.0,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.5,215.2,0.85
0410-IPFTY,0,Female,1.0,0,0,39.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.75,4036.0,3.32
0411-EZJZE,0,Male,0.0,1,0,66.0,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,1,Credit card (automatic),66.1,4428.45,2.2
0412-UCCNP,0,Female,0.0,1,1,15.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.55,295.95,0.68
0415-MOSGF,1,Female,0.0,1,0,51.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,98.85,4947.55,3.3
0419-YAAPX,0,Male,1.0,0,0,9.0,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,49.2,447.9,1.64
0420-BWTPW,1,Female,0.0,0,0,1.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.9,20.9,0.7
0420-HLGXF,0,Male,0.0,0,0,25.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.5,516.3,0.65
0420-TXVSG,0,Male,0.0,1,0,22.0,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),87.0,1850.65,2.9
0422-OHQHQ,0,Male,0.0,0,0,15.0,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,49.0,749.25,1.63
0422-UXFAP,0,Female,0.0,1,1,28.0,1,No,Fiber optic,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),90.1,2598.95,3.0
0423-UDIJQ,0,Male,0.0,0,0,3.0,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,90.7,237.65,3.02
0426-TIRNE,1,Female,0.0,1,0,47.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.5,4707.1,3.35
0428-AXXLJ,0,Female,0.0,0,0,67.0,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,85.25,5714.2,2.84
0428-IKYCP,0,Female,1.0,0,0,18.0,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.7,1294.6,2.49
0430-IHCDJ,0,Male,0.0,1,0,62.0,1,No,DSL,No,Yes,Yes,Yes,No,No,Two year,1,Credit card (automatic),60.15,3753.2,2.0
0431-APWVY,1,Female,0.0,0,0,41.0,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,80.55,3263.9,2.68
0432-CAJZV,0,Female,0.0,0,0,44.0,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.15,2139.1,1.67
0434-CSFON,0,Female,0.0,0,0,53.0,1,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),94.45,5042.75,3.15
0436-TWFFZ,0,Male,0.0,1,0,48.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.05,1036.0,0.67
0439-IFYUN,0,Female,1.0,1,0,54.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),115.6,6431.05,3.85
0440-EKDCF,0,Female,0.0,1,0,48.0,0,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),45.3,2145.0,1.51
0440-MOGPM,0,Male,0.0,0,0,24.0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.65,2404.85,3.32
0440-QEXBZ,0,Male,0.0,0,0,33.0,1,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),80.6,2651.1,2.69
0440-UEDAI,0,Male,0.0,1,0,66.0,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Electronic check,85.25,5538.35,2.84
0442-TDYUO,0,Female,0.0,1,1,3.0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.55,200.2,2.32
0442-ZXKVS,0,Female,0.0,0,0,13.0,0,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,0,Mailed check,35.4,450.4,1.18
0447-BEMNG,1,Male,0.0,1,1,63.0,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),83.5,5435.0,2.78
0447-RXSGD,0,Female,0.0,1,1,23.0,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,83.8,1900.25,2.79
0454-OKRCT,0,Male,0.0,0,0,3.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.75,67.1,0.69
0455-ENTCR,0,Male,0.0,0,0,10.0,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),56.75,503.25,1.89
0455-XFASS,0,Female,0.0,1,1,72.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.1,1460.85,0.67
0458-HEUZG,0,Male,0.0,0,0,29.0,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),98.8,2807.1,3.29
0459-SPZHJ,0,Female,1.0,1,0,62.0,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,104.85,6312.9,3.49
0461-CVKMU,1,Male,0.0,1,0,41.0,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,73.0,3001.2,2.43
0463-TXOAK,0,Male,0.0,0,0,43.0,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,77.85,3365.85,2.6
0463-WZZKO,0,Female,0.0,0,1,26.0,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,105.45,2715.3,3.52
0463-ZSDNT,0,Female,0.0,1,0,19.0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,96.8,1743.05,3.23
0464-WJTKO,0,Female,0.0,1,1,72.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.25,1784.5,0.81
0468-YRPXN,0,Female,1.0,0,0,45.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),102.15,4735.35,3.4
0471-ARVMX,0,Male,0.0,0,0,32.0,1,No,DSL,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),64.85,2010.95,2.16
0471-LVHGK,1,Male,0.0,0,0,41.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),25.25,996.45,0.84
0475-RIJEP,1,Male,0.0,1,1,65.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.75,1715.1,0.82
0479-HMSWA,0,Male,0.0,1,0,55.0,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,96.75,5238.9,3.22
0480-BIXDE,0,Male,0.0,1,1,11.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.65,225.75,0.65
0480-KYJVA,0,Female,0.0,0,0,49.0,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),74.45,3721.9,2.48
0481-SUMCB,0,Male,0.0,1,0,61.0,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,0,Bank transfer (automatic),99.4,5943.65,3.31
0484-FFVBJ,0,Male,0.0,1,1,25.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.15,477.6,0.64
0484-JPBRU,0,Female,0.0,0,0,1.0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.5,69.5,2.32
0485-ZBSLN,0,Female,0.0,0,1,23.0,1,No,DSL,No,No,No,Yes,No,No,One year,1,Electronic check,49.45,1119.35,1.65
